Date,Open,High,Low,Close,Adj Close,Volume
2015-08-01,1238.319946,1243.160034,1102.579956,1159.449951,1159.449951,845967900
2015-09-01,1148.310059,1193.989990,1078.630005,1100.689941,1100.689941,799583700
2015-10-01,1100.890015,1178.780029,1080.609985,1161.859985,1161.859985,858049000
2015-11-01,1161.949951,1204.869995,1140.760010,1198.109985,1198.109985,759135900
2015-12-01,1198.930054,1205.079956,1108.760010,1135.890015,1135.890015,836092600
2016-01-01,1134.079956,1134.079956,958.479980,1035.380005,1035.380005,924097700
2016-02-01,1033.530029,1044.910034,943.099976,1033.900024,1033.900024,929984800
2016-03-01,1035.520020,1117.790039,1035.520020,1114.030029,1114.030029,926394200
2016-04-01,1112.900024,1156.069946,1088.560059,1130.849976,1130.849976,811249900
2016-05-01,1131.209961,1158.969971,1085.939941,1154.790039,1154.790039,788836000
2016-06-01,1154.510010,1190.170044,1085.880005,1151.920044,1151.920044,868027000
2016-07-01,1151.750000,1224.770020,1131.709961,1219.939941,1219.939941,695302500
2016-08-01,1220.300049,1251.329956,1198.729980,1239.910034,1239.910034,756103100
2016-09-01,1240.069946,1263.459961,1206.069946,1251.650024,1251.650024,772702400
2016-10-01,1251.280029,1254.089966,1185.170044,1191.390015,1191.390015,731966300
2016-11-01,1191.770020,1347.199951,1156.079956,1322.339966,1322.339966,882997600
2016-12-01,1322.760010,1392.709961,1308.849976,1357.130005,1357.130005,752512400
2017-01-01,1357.989990,1388.599976,1341.459961,1361.819946,1361.819946,704831800
2017-02-01,1364.069946,1410.400024,1349.430054,1386.680054,1386.680054,691624200
2017-03-01,1389.119995,1414.819946,1335.040039,1385.920044,1385.920044,815477700
2017-04-01,1386.430054,1425.699951,1345.239990,1400.430054,1400.430054,652656700
2017-05-01,1401.010010,1411.040039,1351.010010,1370.209961,1370.209961,796071700
2017-06-01,1370.329956,1433.790039,1370.329956,1415.359985,1415.359985,810024900
2017-07-01,1416.469971,1452.089966,1398.829956,1425.140015,1425.140015,630093000
2017-08-01,1426.030029,1430.660034,1349.349976,1405.280029,1405.280029,706160300
2017-09-01,1405.819946,1493.560059,1393.880005,1490.859985,1490.859985,663379800
2017-10-01,1491.050049,1514.939941,1482.530029,1502.530029,1502.530029,708715700
2017-11-01,1504.540039,1551.689941,1454.170044,1486.880005,1486.880005,1056561600
2017-12-01,1544.099976,1559.609985,1498.780029,1535.510010,1535.510010,652511900
2018-01-01,1536.119995,1615.520020,1536.119995,1574.979980,1574.979980,768001200
2018-02-01,1574.729980,1582.280029,1436.430054,1512.449951,1512.449951,795794100
2018-03-01,1512.069946,1609.050049,1494.000000,1529.430054,1529.430054,763498000
2018-04-01,1529.140015,1592.040039,1482.900024,1541.880005,1541.880005,696355900
2018-05-01,1541.770020,1651.109985,1527.709961,1633.609985,1633.609985,756072800
2018-06-01,1635.400024,1708.099976,1630.060059,1643.069946,1643.069946,774397100
2018-07-01,1641.729980,1708.560059,1631.060059,1670.800049,1670.800049,645421700
2018-08-01,1670.869995,1742.089966,1657.540039,1740.750000,1740.750000,692382200
2018-09-01,1740.800049,1740.800049,1686.989990,1696.569946,1696.569946,624920800
2018-10-01,1697.829956,1703.810059,1459.160034,1511.410034,1511.410034,913279300
2018-11-01,1512.680054,1586.170044,1465.250000,1533.270020,1533.270020,800801100
2018-12-01,1536.329956,1553.339966,1266.920044,1477.410034,1477.410034,930778800
2019-01-01,1346.109985,1500.739990,1325.180054,1499.420044,1499.420044,803796300
2019-02-01,1499.530029,1602.099976,1494.369995,1575.550049,1575.550049,701834300
2019-03-01,1577.500000,1594.239990,1494.989990,1539.739990,1539.739990,785733400
2019-04-01,1542.890015,1603.079956,1542.890015,1591.209961,1591.209961,696048400
2019-05-01,1593.479980,1618.369995,1461.469971,1465.489990,1465.489990,3863291700
2019-06-01,1465.880005,1570.739990,1460.489990,1566.569946,1566.569946,708813900
2019-07-01,1574.650024,1599.400024,1543.560059,1574.609985,1574.609985,703494700
2019-08-01,1574.930054,1587.810059,1450.319946,1494.839966,1494.839966,795994400
2019-09-01,1494.030029,1590.500000,1467.469971,1523.369995,1523.369995,739923300
2019-10-01,1523.849976,1581.130005,1462.219971,1562.449951,1562.449951,775645500
2019-11-01,1569.199951,1634.770020,1569.199951,1624.500000,1624.500000,721799200
2019-12-01,1626.560059,1681.680054,1589.729980,1668.469971,1668.469971,720540000
2020-01-01,1675.900024,1715.079956,1610.640015,1614.060059,1614.060059,771044200
2020-02-01,1618.800049,1698.910034,1448.209961,1476.430054,1476.430054,842922700
2020-03-01,1476.589966,1539.739990,966.219971,1153.099976,1153.099976,1618011000
2020-04-01,1127.729980,1373.390015,1035.390015,1310.660034,1310.660034,1231634500
2020-05-01,1280.579956,1450.369995,1181.089966,1394.040039,1394.040039,1067991000
2020-06-01,1396.290039,1537.619995,1343.599976,1441.369995,1441.369995,1310440000
2020-07-01,1443.290039,1507.239990,1384.099976,1484.650024,1484.650024,791215600
